vendor_id,order_hour,day_of_week,item_count,is_peak_hour,historical_delay_avg,prep_time_minutes
85,14,4,1,0,0.83,9.3
68,20,6,5,1,3.35,21.29
9,15,5,4,0,3.9,19.27
110,10,6,10,0,1.61,29.47
166,11,0,7,0,6.43,27.41
74,5,6,6,0,4.21,19.38
10,12,3,2,1,3.56,16.59
98,19,2,9,1,1.47,31.72
63,17,1,9,0,4.99,35.41
178,19,1,4,1,1.23,13.06
17,13,2,8,1,2.05,27.06
49,12,6,6,1,2.16,25.96
130,21,6,8,1,2.29,26.04
177,18,0,11,1,2.0,24.85
164,19,0,6,1,1.35,21.33
196,20,6,10,1,1.51,35.57
156,12,4,1,1,1.98,14.11
146,10,3,4,0,0.0,13.19
55,23,1,9,0,4.54,26.35
179,15,0,1,0,7.43,13.25
9,6,1,9,0,2.41,22.06
171,4,3,2,0,3.24,16.68
122,11,6,6,0,6.85,26.37
92,21,5,7,1,3.82,29.44
5,9,1,6,0,1.2,24.56
40,9,6,6,0,3.56,23.08
117,16,6,9,0,4.56,29.97
63,18,2,1,1,5.71,18.64
199,15,3,8,0,6.53,30.51
196,15,5,5,0,1.57,20.62
17,20,2,3,1,1.03,17.64
27,12,3,4,1,0.0,17.05
47,9,5,7,0,0.0,24.87
27,18,2,7,1,0.31,26.19
162,12,1,6,1,3.54,21.44
200,22,2,2,0,3.79,10.51
192,13,3,2,1,8.78,21.65
148,11,6,4,0,1.83,19.71
95,14,4,2,0,5.94,15.99
108,23,3,7,0,5.39,27.29
119,0,1,6,0,8.3,21.91
101,14,2,3,0,1.31,9.73
4,7,0,4,0,2.32,12.72
21,13,3,8,1,1.7,24.94
40,8,5,11,0,0.65,32.25
81,18,0,4,1,5.35,22.84
22,12,6,3,1,0.0,15.44
84,20,4,9,1,0.36,25.81
97,13,5,3,1,0.16,19.37
71,10,1,10,0,3.99,34.03
71,12,5,9,1,4.79,29.71
153,16,6,1,0,0.0,11.81
70,12,5,4,1,13.31,29.88
165,19,0,6,1,0.0,26.36
118,7,5,3,0,1.02,11.19
176,23,6,1,0,0.76,10.15
2,15,0,11,0,8.9,36.58
148,17,2,10,0,0.81,28.24
47,11,5,5,0,1.27,22.14
154,15,2,9,0,1.78,21.72
64,17,2,1,0,0.86,6.22
66,7,2,2,0,2.39,16.42
156,23,0,11,0,0.29,27.79
126,18,1,5,1,1.55,26.64
159,17,3,4,0,0.06,15.37
177,23,4,10,0,4.64,33.05
26,12,5,11,1,5.04,37.57
55,14,1,6,0,2.74,25.9
102,20,2,8,1,3.35,22.78
21,11,5,5,0,2.63,24.88
9,8,1,10,0,1.49,28.05
118,13,6,7,1,0.0,26.4
176,16,5,5,0,0.0,15.5
90,13,0,11,1,2.42,36.62
42,10,3,9,0,2.9,27.48
74,15,0,6,0,6.05,18.1
53,19,1,2,1,9.06,22.43
65,2,2,1,0,1.62,9.03
192,14,1,1,0,7.49,12.75
144,16,1,11,0,1.04,32.36
69,13,1,11,1,0.0,28.09
199,11,2,7,0,6.32,25.84
2,21,6,4,1,10.94,29.54
77,12,2,6,1,5.26,21.03
83,19,2,6,1,2.9,25.16
100,9,3,4,0,0.0,18.42
22,11,3,7,0,0.19,17.02
73,13,0,5,1,1.96,20.24
186,11,3,2,0,3.46,13.11
144,13,4,7,1,0.18,25.01
171,10,4,10,0,2.51,30.31
9,11,4,2,0,1.8,15.48
157,18,3,2,1,2.45,18.62
75,17,2,2,0,2.78,14.21
186,11,1,9,0,4.97,25.17
8,14,3,5,0,5.43,19.91
131,10,4,9,0,0.44,29.97
44,9,6,9,0,8.46,35.25
96,14,5,5,0,3.82,20.79
171,12,1,5,1,2.31,22.95
67,23,1,9,0,0.18,28.2
186,20,3,1,1,2.26,19.53
146,9,3,6,0,0.0,13.62
125,12,1,9,1,1.72,32.51
128,9,6,11,0,5.97,33.55
128,10,4,7,0,5.28,25.61
97,11,6,7,0,0.86,24.95
117,20,1,5,1,5.48,24.33
23,6,1,2,0,1.11,18.08
166,11,5,2,0,7.16,17.94
72,17,0,7,0,0.0,18.21
6,14,3,3,0,1.29,15.11
104,8,4,5,0,3.61,18.68
79,14,0,2,0,0.69,17.08
120,20,6,1,1,1.78,21.85
133,22,0,4,0,1.07,19.27
12,7,1,5,0,11.98,23.29
174,20,5,10,1,0.57,33.25
160,12,1,8,1,3.62,28.38
78,19,0,5,1,0.0,23.35
87,9,0,5,0,3.84,19.91
44,14,4,1,0,6.59,16.19
158,9,4,11,0,4.57,27.14
159,16,5,5,0,0.84,21.16
121,1,0,11,0,5.14,32.95
133,22,4,4,0,0.0,15.19
130,19,1,6,1,3.12,23.5
5,20,3,9,1,0.74,27.74
22,11,0,6,0,0.0,19.19
200,15,3,2,0,3.66,11.04
89,8,5,8,0,6.45,27.0
128,17,3,11,0,6.2,33.92
69,11,0,10,0,0.49,29.41
16,13,1,2,1,1.76,16.7
33,19,0,7,1,0.85,25.39
20,16,4,7,0,2.11,20.39
33,20,1,9,1,0.1,22.28
70,19,4,2,1,12.27,22.21
85,8,1,1,0,1.07,10.14
168,7,2,1,0,0.0,13.42
32,11,2,4,0,0.23,15.9
166,13,5,7,1,6.17,24.49
175,6,1,9,0,3.42,25.85
122,13,2,10,1,6.93,28.57
186,10,4,6,0,2.36,23.92
110,11,1,9,0,1.11,21.42
53,8,2,11,0,9.01,35.96
87,8,6,11,0,5.27,32.03
154,12,3,4,1,2.71,21.22
90,15,3,8,0,2.24,22.53
142,14,2,9,0,0.98,26.74
181,18,3,11,1,0.57,34.79
188,21,1,7,1,1.06,23.17
9,10,2,5,0,1.42,21.03
81,20,1,6,1,8.56,30.89
66,12,6,1,1,1.35,16.8
158,19,5,6,1,3.56,25.13
120,17,1,8,0,2.5,25.32
65,21,3,9,1,1.11,28.47
162,15,1,3,0,1.01,13.58
136,14,4,5,0,0.0,13.64
49,11,6,10,0,2.75,29.09
92,19,6,5,1,3.23,30.05
156,0,3,10,0,0.0,20.49
151,21,5,2,1,8.83,26.23
41,9,1,9,0,0.0,24.92
119,11,2,8,0,6.43,24.18
28,18,6,1,1,2.1,20.93
101,22,2,2,0,0.82,11.31
2,21,1,1,1,9.61,24.86
6,10,4,3,0,0.0,13.44
40,9,0,8,0,1.69,25.09
163,22,6,5,0,4.02,18.68
46,2,6,11,0,2.2,33.08
165,12,1,1,1,0.24,17.88
9,12,0,5,1,2.2,22.53
115,15,0,4,0,2.34,16.17
113,12,2,10,1,8.27,41.17
56,9,5,4,0,7.94,25.36
180,17,2,7,0,0.0,20.18
75,18,1,11,1,4.1,32.87
90,15,0,2,0,2.08,14.25
152,21,1,2,1,0.0,17.4
33,20,3,5,1,0.71,22.58
91,15,6,5,0,0.98,20.52
54,17,3,11,0,8.95,32.0
109,11,6,2,0,2.67,13.18
33,18,1,11,1,0.0,27.51
113,16,5,2,0,7.63,21.67
181,12,3,10,1,0.64,27.38
79,10,1,9,0,2.16,27.67
171,9,1,6,0,2.51,21.14
144,19,5,10,1,1.64,30.33
121,15,3,6,0,6.68,29.64
187,20,5,6,1,5.19,27.81
75,17,0,11,0,4.88,31.77
113,5,6,8,0,8.41,27.16
166,18,0,1,1,5.39,20.36
45,15,2,11,0,0.63,23.81
190,17,3,5,0,1.56,24.74
40,16,1,5,0,1.7,13.98
176,20,0,1,1,0.0,15.89
129,13,4,5,1,0.0,22.33
93,10,0,7,0,4.02,23.37
191,11,3,9,0,0.0,20.28
88,19,3,2,1,3.08,20.99
141,19,6,9,1,9.41,34.46
194,22,6,5,0,2.59,24.48
194,11,2,8,0,1.91,21.69
70,14,2,7,0,13.84,34.65
57,22,3,7,0,0.0,22.88
139,12,4,5,1,1.27,22.98
31,12,6,4,1,1.82,21.62
133,10,5,4,0,0.71,15.78
154,16,3,1,0,2.24,10.03
84,12,2,9,1,0.85,31.05
150,13,2,1,1,0.0,10.7
78,12,6,3,1,0.67,21.32
12,11,4,11,0,11.51,43.17
84,10,0,9,0,0.0,23.67
100,21,2,7,1,0.7,25.59
134,18,1,6,1,2.2,29.25
200,18,5,6,1,7.48,28.59
36,11,5,11,0,6.21,32.26
36,9,0,2,0,7.19,13.97
10,13,5,3,1,5.29,24.44
15,11,3,10,0,0.0,25.07
105,10,3,2,0,5.95,15.98
133,12,1,8,1,0.0,25.14
149,19,6,6,1,1.46,24.04
24,19,4,11,1,1.73,34.93
26,6,5,1,0,5.12,14.76
165,15,5,7,0,1.32,20.54
138,19,5,10,1,3.92,40.28
115,12,4,10,1,1.49,26.4
199,12,0,6,1,7.86,29.52
53,11,3,8,0,8.4,21.89
146,19,2,7,1,0.0,23.84
7,14,0,3,0,2.09,10.55
62,2,4,1,0,0.87,13.86
107,21,3,5,1,2.23,20.86
88,21,0,10,1,3.22,30.8
125,18,1,5,1,2.36,23.39
69,11,5,9,0,0.0,27.67
105,10,1,9,0,6.13,25.57
70,7,1,9,0,15.22,39.77
79,11,3,5,0,1.67,20.91
51,11,1,5,0,10.74,24.44
1,14,0,4,0,0.73,11.1
34,19,0,2,1,7.18,16.33
77,12,6,1,1,4.06,16.55
142,8,1,3,0,2.33,15.57
10,19,4,11,1,3.85,34.47
130,8,3,4,0,1.98,22.15
43,19,5,6,1,0.0,27.3
72,21,4,5,1,1.12,20.67
147,12,2,11,1,1.49,26.7
78,20,6,7,1,0.33,25.86
63,15,5,9,0,5.53,32.77
22,20,6,10,1,0.0,31.48
66,12,0,3,1,3.97,18.01
200,11,1,6,0,5.13,20.37
105,0,1,7,0,8.3,26.76
14,10,4,1,0,0.75,6.76
195,14,3,2,0,0.24,11.64
186,12,5,9,1,2.55,28.79
3,11,6,6,0,4.64,22.71
190,21,3,5,1,0.0,26.59
4,21,5,11,1,3.06,32.68
125,13,3,9,1,1.76,32.91
77,15,1,3,0,4.35,14.51
28,19,1,6,1,2.96,20.06
112,6,0,1,0,0.0,12.06
3,14,3,11,0,5.13,34.5
51,12,5,11,1,12.22,42.33
45,18,6,4,1,1.04,20.73
172,13,6,9,1,0.0,30.31
150,15,0,9,0,0.5,27.07
89,19,5,4,1,5.99,30.03
54,21,1,9,1,8.58,34.31
65,5,2,11,0,1.49,30.73
93,12,6,5,1,4.59,23.67
73,19,6,10,1,0.04,29.82
9,21,2,3,1,2.52,21.15
146,22,0,8,0,0.0,21.89
196,12,3,3,1,0.06,20.64
109,13,3,2,1,0.37,18.15
11,17,5,2,0,0.0,16.02
177,19,0,9,1,4.78,30.15
147,14,5,2,0,2.71,18.96
90,21,6,10,1,1.42,28.89
111,17,2,8,0,0.0,22.37
72,13,3,5,1,0.0,21.34
113,16,6,7,0,7.38,23.73
194,17,4,8,0,1.2,23.84
155,8,3,1,0,12.39,15.82
175,11,0,6,0,3.22,22.43
31,14,0,10,0,3.3,28.4
37,21,1,11,1,1.17,30.1
68,12,6,10,1,4.2,37.56
168,15,2,10,0,0.73,26.0
57,12,2,2,1,0.0,10.95
103,19,5,10,1,1.8,37.18
95,11,0,3,0,5.26,17.9
97,12,2,1,1,1.42,13.24
79,19,2,6,1,2.09,19.95
26,20,4,7,1,6.66,26.35
187,14,3,10,0,4.99,24.64
19,19,1,3,1,1.11,23.94
157,11,3,11,0,2.62,31.81
111,10,0,1,0,1.36,10.16
146,14,4,7,0,0.0,22.2
15,21,1,3,1,0.0,16.45
78,21,2,5,1,0.0,16.05
23,11,5,6,0,0.77,22.42
17,21,2,9,1,1.03,30.37
90,20,4,9,1,4.14,34.93
43,0,4,7,0,0.16,18.9
60,9,5,7,0,1.68,22.29
64,3,3,2,0,2.22,14.77
167,20,1,1,1,1.52,17.48
50,21,2,10,1,0.0,30.06
21,13,2,11,1,3.41,29.09
56,19,4,11,1,7.33,29.14
69,8,1,7,0,0.0,26.27
65,17,5,9,0,0.0,28.27
177,21,0,8,1,4.01,29.78
89,7,0,10,0,4.28,28.37
184,17,5,4,0,7.79,19.83
178,20,0,2,1,1.5,17.41
148,7,4,6,0,1.16,20.4
145,17,3,3,0,0.44,11.85
12,16,0,11,0,10.54,37.27
80,6,2,4,0,0.83,22.07
36,20,6,1,1,3.21,18.65
150,18,2,11,1,0.7,31.95
80,23,0,4,0,0.0,16.79
119,20,3,1,1,5.55,21.28
168,12,4,9,1,0.0,30.79
2,15,2,10,0,7.98,28.91
158,13,2,7,1,4.16,23.68
82,20,1,2,1,1.46,20.62
11,11,6,5,0,0.37,21.76
50,17,3,7,0,1.08,11.47
59,18,1,8,1,0.5,22.86
55,12,0,5,1,3.82,21.74
67,10,3,10,0,0.0,32.29
28,13,2,5,1,1.38,20.42
175,20,6,2,1,2.51,17.97
59,3,2,3,0,0.0,11.31
189,21,1,4,1,3.86,22.79
176,18,4,9,1,1.35,23.81
26,13,2,6,1,5.59,29.53
60,23,3,6,0,1.04,14.46
185,5,3,1,0,1.99,10.05
102,18,0,5,1,0.54,22.31
138,9,0,3,0,3.25,16.31
141,18,0,8,1,9.95,36.0
152,20,4,7,1,1.91,24.88
7,14,0,8,0,0.35,14.94
121,8,1,10,0,4.82,31.2
161,21,3,5,1,1.94,23.42
82,19,3,10,1,3.68,28.76
115,18,1,3,1,3.69,21.74
141,13,6,5,1,9.56,28.98
160,14,4,7,0,4.4,22.31
25,10,1,3,0,1.97,14.85
70,14,0,6,0,13.14,29.82
82,13,3,8,1,1.26,28.61
155,15,5,10,0,11.28,40.17
125,20,0,6,1,0.33,25.61
184,9,1,4,0,7.95,22.64
180,18,2,5,1,1.39,26.34
172,18,1,11,1,0.0,39.92
5,18,1,1,1,0.0,15.68
33,21,4,9,1,0.64,31.84
169,10,2,5,0,0.0,15.26
144,6,4,11,0,2.17,28.75
169,18,0,9,1,0.0,31.22
178,8,2,4,0,1.5,14.52
197,18,6,7,1,4.95,24.27
54,20,4,9,1,5.13,29.17
118,10,0,4,0,0.0,15.66
86,16,2,1,0,2.01,14.11
125,9,5,7,0,1.52,25.64
30,12,0,3,1,1.52,23.01
77,19,4,8,1,6.2,39.41
159,15,4,1,0,3.13,13.8
93,14,1,11,0,4.7,27.75
157,7,0,3,0,3.56,18.8
115,20,3,1,1,3.75,19.69
196,19,2,6,1,1.52,29.96
53,12,6,6,1,7.8,29.68
70,21,4,3,1,13.75,25.32
22,16,1,8,0,0.34,20.76
179,15,5,4,0,8.17,24.77
95,17,4,10,0,5.04,26.23
112,18,1,8,1,0.0,24.24
42,18,0,9,1,4.76,34.63
89,20,5,2,1,7.01,17.66
119,21,4,9,1,6.71,35.15
185,17,6,6,0,0.0,23.8
163,4,2,5,0,3.04,19.19
66,17,3,9,0,0.97,27.57
151,12,5,5,1,8.5,34.95
4,17,2,4,0,2.3,15.72
57,11,5,1,0,1.0,14.35
99,11,6,1,0,0.0,19.44
31,15,3,2,0,0.87,14.88
167,18,5,5,1,0.9,19.8
176,10,1,4,0,0.6,14.01
131,17,5,1,0,0.0,9.9
13,7,1,8,0,5.78,29.95
144,5,4,4,0,1.39,13.65
60,12,2,5,1,0.0,15.18
105,20,6,10,1,5.26,40.0
108,10,1,4,0,6.52,25.37
180,11,0,4,0,1.97,15.02
92,16,4,6,0,3.02,25.26
101,13,0,9,1,0.0,28.47
35,20,4,6,1,8.41,30.03
97,10,6,7,0,1.76,28.19
184,13,2,1,1,7.27,24.74
26,8,2,4,0,4.46,15.48
118,7,2,1,0,1.28,9.36
111,8,3,4,0,1.54,20.49
134,13,2,6,1,3.2,26.39
145,12,3,10,1,0.85,33.32
135,7,6,8,0,9.16,32.81
95,20,5,11,1,3.65,35.57
93,8,6,10,0,4.09,30.32
122,15,4,1,0,6.9,15.19
182,10,4,3,0,0.0,15.5
138,12,4,3,1,4.65,15.37
158,11,3,11,0,3.58,29.26
80,11,6,9,0,1.4,30.39
139,8,1,8,0,0.0,25.34
2,18,2,2,1,8.84,25.97
163,15,6,8,0,5.33,27.05
21,10,6,3,0,3.79,13.32
115,13,4,4,1,3.15,17.99
108,17,1,9,0,4.41,26.58
82,11,5,10,0,2.27,30.24
114,20,2,1,1,5.25,13.87
200,18,5,9,1,4.88,33.84
63,19,0,3,1,4.12,18.04
39,17,3,4,0,1.38,15.46
87,13,1,1,1,4.82,21.88
186,17,6,10,0,2.99,23.69
17,19,1,4,1,0.96,22.86
119,18,1,4,1,6.04,18.37
6,9,4,3,0,2.57,10.88
76,13,2,4,1,2.58,20.55
50,14,5,11,0,0.6,29.58
66,18,3,3,1,2.47,14.43
117,18,6,9,1,4.84,32.18
123,21,4,4,1,1.89,18.84
5,14,3,6,0,0.36,17.13
150,13,1,10,1,0.53,30.29
133,3,6,11,0,0.15,32.05
51,18,3,8,1,10.48,40.85
70,13,2,5,1,11.6,20.25
81,12,6,6,1,6.11,28.34
187,17,3,2,0,4.47,12.56
185,11,0,3,0,0.49,15.91
93,23,3,1,0,2.85,12.14
124,12,3,6,1,0.0,18.51
118,12,4,8,1,2.44,28.11
33,21,4,10,1,0.0,30.94
63,14,6,10,0,4.5,35.77
122,22,4,10,0,6.29,28.39
25,12,2,6,1,2.11,17.71
96,16,2,5,0,3.29,21.91
143,18,4,5,1,2.86,24.72
124,19,5,2,1,0.0,17.8
48,11,6,9,0,1.12,25.56
59,19,6,3,1,1.45,16.96
182,19,2,7,1,0.0,24.08
17,13,0,2,1,0.72,18.88
139,8,4,10,0,2.05,28.34
20,18,3,8,1,1.61,26.91
99,22,5,2,0,2.0,6.84
5,5,3,6,0,0.0,15.73
195,17,2,2,0,2.19,14.23
87,12,0,11,1,4.48,29.68
117,19,3,5,1,4.77,28.65
198,13,4,10,1,6.63,40.82
17,14,0,10,0,1.31,30.78
117,20,6,6,1,4.84,27.75
142,22,3,9,0,2.47,25.74
147,11,4,6,0,2.41,23.54
165,15,1,6,0,0.0,18.55
30,17,1,3,0,0.0,12.56
152,16,2,2,0,1.68,7.58
177,11,3,6,0,2.71,21.26
134,22,2,4,0,0.0,18.25
48,22,4,6,0,2.34,22.55
157,10,6,5,0,3.41,17.02
129,12,3,3,1,0.0,15.17
8,16,0,3,0,5.52,10.36
26,1,2,10,0,3.9,27.68
160,20,4,6,1,3.24,26.92
28,11,2,4,0,2.2,16.39
62,19,4,9,1,0.0,29.45
174,23,5,1,0,1.43,16.55
127,18,4,9,1,5.33,31.87
88,22,4,7,0,4.13,25.84
14,23,5,5,0,1.58,12.49
134,8,3,2,0,1.5,14.09
22,17,4,7,0,0.59,20.76
13,5,4,7,0,5.45,24.62
126,10,3,2,0,1.69,13.21
3,13,6,6,1,4.16,30.64
6,0,4,6,0,0.38,22.08
39,12,4,9,1,1.74,28.48
179,14,6,5,0,7.53,25.7
8,13,3,5,1,7.1,31.9
163,16,0,5,0,1.05,19.12
68,22,1,1,0,6.6,17.0
7,12,3,7,1,0.0,25.59
107,17,4,10,0,1.11,27.36
27,11,0,5,0,1.14,17.55
52,14,6,5,0,2.77,20.26
132,10,5,3,0,1.94,13.43
156,11,2,3,0,0.57,14.89
63,9,1,9,0,5.47,32.28
156,0,3,8,0,1.07,24.37
165,7,0,6,0,1.93,20.09
72,13,5,11,1,1.39,32.88
47,12,4,1,1,2.0,15.25
140,19,4,5,1,10.93,29.32
60,17,4,9,0,0.76,26.85
111,11,4,1,0,1.43,10.91
128,19,1,11,1,7.45,43.04
77,13,3,9,1,2.08,34.43
199,16,1,5,0,6.16,17.4
78,8,0,4,0,0.0,15.74
109,14,2,6,0,0.69,19.37
26,9,3,7,0,3.75,21.95
156,13,6,4,1,0.57,25.64
4,17,6,5,0,3.28,29.03
97,11,2,10,0,1.1,19.77
86,12,0,1,1,1.21,10.45
79,18,2,8,1,1.43,35.07
48,13,1,3,1,2.29,23.4
165,21,3,1,1,1.44,18.87
30,20,3,3,1,0.0,15.46
188,13,2,8,1,2.48,34.24
73,23,3,2,0,1.71,17.43
15,6,2,9,0,0.0,25.55
78,20,5,10,1,0.0,29.59
48,18,5,5,1,1.58,25.9
150,7,4,5,0,0.0,15.93
59,16,3,7,0,0.0,24.41
174,19,3,10,1,0.2,31.76
29,16,6,5,0,2.57,20.88
186,20,0,6,1,1.78,27.24
120,9,6,2,0,2.26,12.46
6,14,1,6,0,1.39,21.21
133,15,1,7,0,1.49,20.7
33,12,3,5,1,0.0,24.11
167,7,5,6,0,0.79,23.96
45,15,0,5,0,0.0,11.74
62,19,4,7,1,0.0,22.72
49,12,4,2,1,2.18,15.52
100,18,2,10,1,0.0,34.01
37,15,4,7,0,1.21,21.4
191,16,0,7,0,0.93,19.76
46,18,4,8,1,5.2,32.0
163,18,3,2,1,1.88,11.31
113,21,0,1,1,8.06,21.41
120,18,3,9,1,1.7,27.59
162,10,3,7,0,3.07,30.39
161,7,6,9,0,0.93,24.48
178,17,2,8,0,0.14,21.55
134,10,5,1,0,2.53,14.24
147,8,0,11,0,3.96,31.77
87,16,0,7,0,3.12,21.91
103,9,6,6,0,2.74,26.89
189,18,0,2,1,1.92,16.05
173,20,5,5,1,0.52,26.83
24,19,5,5,1,0.0,23.8
15,15,0,11,0,0.63,27.47
137,18,5,6,1,0.64,26.06
20,9,3,4,0,2.39,20.05
173,19,0,8,1,2.95,32.69
124,18,2,2,1,0.0,18.9
64,12,6,5,1,1.37,27.96
121,20,5,1,1,2.55,19.09
69,16,5,8,0,0.0,24.23
13,7,5,11,0,6.76,40.03
138,11,2,7,0,2.7,22.73
196,19,5,7,1,0.33,25.12
61,13,4,2,1,0.64,16.69
8,13,1,2,1,7.82,18.32
94,13,1,2,1,2.26,17.02
54,12,6,1,1,7.28,21.74
46,10,6,5,0,3.86,24.51
104,14,1,6,0,1.63,19.96
34,11,4,5,0,9.23,21.21
34,19,6,1,1,8.32,18.7
114,19,6,10,1,5.7,42.12
188,11,4,8,0,1.69,23.23
152,20,4,9,1,1.68,30.33
150,12,5,3,1,0.78,19.12
152,9,0,6,0,1.55,17.09
93,19,6,3,1,4.41,21.91
44,23,6,2,0,5.85,12.41
160,13,4,11,1,5.69,32.18
148,11,3,5,0,3.21,22.76
156,16,1,7,0,0.62,14.97
60,15,1,5,0,0.06,22.6
125,20,6,1,1,1.26,15.06
68,9,2,10,0,4.2,25.81
162,21,1,3,1,1.88,16.7
42,20,2,8,1,1.12,23.27
133,4,5,11,0,1.75,36.47
143,19,4,3,1,0.14,11.54
184,18,5,8,1,7.02,41.06
199,8,5,3,0,5.4,18.71
86,19,3,6,1,1.03,19.65
112,12,2,3,1,1.3,16.83
99,13,4,8,1,0.0,30.28
11,20,3,11,1,0.0,35.43
156,11,2,10,0,0.37,27.44
96,14,4,2,0,3.13,17.01
149,11,6,5,0,0.0,16.57
124,18,6,3,1,0.0,25.67
104,8,6,11,0,3.15,36.82
128,19,4,5,1,5.46,21.79
69,19,6,5,1,0.0,28.1
80,13,5,5,1,0.0,25.62
36,17,3,8,0,3.58,23.49
174,14,0,5,0,2.71,16.99
70,19,3,4,1,12.18,22.28
190,9,1,2,0,0.09,13.2
128,12,2,1,1,6.77,10.75
184,19,2,11,1,6.95,32.46
5,13,2,6,1,0.0,20.71
111,12,0,11,1,0.0,31.56
96,10,5,2,0,1.0,18.7
187,20,2,10,1,5.71,31.17
57,17,2,11,0,1.13,27.56
156,18,0,11,1,1.04,32.67
155,8,0,6,0,12.57,27.82
178,15,5,5,0,1.85,24.89
168,20,4,8,1,3.47,28.51
100,4,2,11,0,0.0,28.18
80,11,1,2,0,1.0,12.51
87,8,5,7,0,3.02,16.12
170,10,2,1,0,2.4,9.77
87,15,0,6,0,5.08,24.7
29,20,4,3,1,2.17,21.44
71,21,6,2,1,2.66,26.27
60,11,3,10,0,1.09,26.25
171,18,2,6,1,2.34,22.19
48,9,5,6,0,1.95,21.52
84,1,3,9,0,0.0,24.75
121,13,5,6,1,2.96,23.13
10,12,4,11,1,2.45,38.08
149,13,3,4,1,0.0,19.19
45,21,4,7,1,2.04,21.72
188,21,4,7,1,2.07,26.34
175,18,3,10,1,5.38,33.11
69,9,3,11,0,2.1,34.06
107,22,4,8,0,3.31,25.08
12,16,5,6,0,10.6,27.23
171,15,6,2,0,4.32,21.57
10,17,1,1,0,2.98,9.46
47,21,2,6,1,1.05,22.72
156,10,0,9,0,0.38,22.77
33,13,0,9,1,0.29,25.83
199,12,3,2,1,6.42,18.26
106,19,2,1,1,2.25,20.63
170,11,1,5,0,3.03,19.9
159,11,5,11,0,1.96,27.1
168,14,6,2,0,1.27,11.95
106,18,0,10,1,0.0,25.08
18,13,3,8,1,0.0,29.62
109,15,5,2,0,0.0,12.16
122,7,1,8,0,8.27,28.5
61,12,6,2,1,1.51,18.93
28,13,2,1,1,2.63,17.16
26,18,6,5,1,4.38,22.89
131,16,2,6,0,0.49,22.25
67,19,5,10,1,0.08,32.35
17,18,1,7,1,2.6,24.31
113,23,4,5,0,9.05,32.62
176,11,4,8,0,1.22,23.53
195,19,4,9,1,0.38,23.96
170,6,2,1,0,3.65,14.46
83,13,1,6,1,2.65,20.96
158,16,3,2,0,5.49,12.64
142,19,4,3,1,0.0,15.37
131,0,0,3,0,0.0,9.86
154,16,3,4,0,1.78,13.67
135,10,3,8,0,8.02,31.36
46,21,5,10,1,2.11,32.85
145,11,1,2,0,0.0,11.58
100,17,3,10,0,1.33,29.64
122,12,0,10,1,6.56,32.55
3,20,5,5,1,4.57,31.81
73,12,5,8,1,0.0,22.05
80,18,5,9,1,0.17,30.89
122,19,3,6,1,5.88,26.45
16,17,4,9,0,1.87,28.06
8,17,5,5,0,5.32,26.76
120,19,6,2,1,2.5,19.48
123,8,4,9,0,1.52,25.77
148,18,4,11,1,2.19,33.25
32,11,5,4,0,1.31,19.01
63,9,0,9,0,4.94,26.82
196,13,2,7,1,1.87,19.46
57,8,5,2,0,1.09,12.69
71,17,2,10,0,3.03,24.23
74,20,5,3,1,3.18,25.75
130,13,6,1,1,2.9,17.1
13,20,6,9,1,6.18,38.27
186,13,1,5,1,4.29,27.22
105,12,2,9,1,9.36,36.81
140,16,6,6,0,10.65,32.05
119,9,4,9,0,7.44,29.52
126,18,4,5,1,1.12,19.35
83,16,5,2,0,1.18,9.77
33,18,5,1,1,0.45,22.29
176,6,4,10,0,0.0,24.29
48,18,5,8,1,2.8,34.34
16,22,4,9,0,1.08,23.87
9,12,2,5,1,2.56,26.32
57,0,5,4,0,0.19,17.76
200,17,0,10,0,2.86,26.5
168,15,0,10,0,1.06,22.32
1,20,6,4,1,0.76,21.14
45,7,4,1,0,0.75,7.78
34,15,1,9,0,10.97,32.33
84,19,3,11,1,1.06,35.64
52,22,1,1,0,5.01,14.51
28,16,4,2,0,2.47,11.93
75,16,2,2,0,3.71,14.34
98,14,4,6,0,1.81,21.49
84,18,5,7,1,0.32,27.76
175,12,5,7,1,1.17,26.16
29,21,0,1,1,3.14,13.43
189,10,6,4,0,2.67,19.06
68,19,2,6,1,5.17,26.24
11,17,5,8,0,0.0,24.18
154,19,6,8,1,1.85,28.43
144,21,6,11,1,0.42,32.08
155,20,4,1,1,13.79,22.7
38,21,3,1,1,0.62,10.84
187,8,4,3,0,5.15,16.47
77,14,4,7,0,5.12,16.7
109,10,5,2,0,0.86,17.26
183,16,2,6,0,8.12,26.14
147,23,1,6,0,2.57,18.68
162,13,2,1,1,4.3,15.17
182,17,5,1,0,1.85,12.15
40,12,3,9,1,0.17,25.84
81,15,6,2,0,3.39,15.53
148,11,3,7,0,0.09,21.06
81,16,5,7,0,6.03,26.58
18,19,2,5,1,2.69,22.87
127,20,5,8,1,4.24,36.52
184,17,3,9,0,6.63,26.33
88,12,4,6,1,2.41,25.48
178,15,0,4,0,2.36,16.11
38,14,3,5,0,0.0,12.96
99,16,6,2,0,0.0,12.4
127,18,6,1,1,6.16,20.0
198,13,2,5,1,8.72,28.25
38,18,2,7,1,0.0,26.92
39,14,2,4,0,3.42,16.87
149,12,3,2,1,0.0,18.43
181,23,2,3,0,2.07,11.95
104,12,1,5,1,3.46,25.85
